building_id,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,month,weekday,meter_reading
708,5,Education,102429,1945,4,9,2,8,0,1016.4,270,8.8,7,20,2,5,32
1447,15,Lodging/residential,29775,2001,3,16.1,0,-0.6,0,1023,330,3.6,20,10,5,1,225.675
906,9,Lodging/residential,39649,1970,3,13.3,2,5,0,1016.5,360,5.1,7,19,3,5,52
866,8,Public services,10174,1970,1,18.9,2,17.8,343,1015.7,50,1.5,1,25,3,4,16.6667
1302,14,Office,90411,1970,3,7.2,0,6.1,0,1012.8,0,0,6,28,4,3,150.143
1019,10,Entertainment/public assembly,39788,1970,5,9.4,2,-2.2,0,1020.8,300,3.6,19,29,2,0,29.25
863,8,Public services,19823,1970,1,15.6,2,13.3,0,1023.2,340,5.7,6,18,4,0,145.625
215,2,Lodging/residential,36406,1940,3,16.1,8,2.2,-1,1017.2,110,4.6,6,20,1,2,29
1044,12,Education,150673,1970,4,3.9,7,-0.5,0,1017.7,250,2,13,25,2,3,277.185
963,9,Lodging/residential,44784,1970,3,13.3,0,5.6,0,1021.3,0,0,10,5,4,1,34
907,9,Entertainment/public assembly,44564,1970,3,10,0,8.9,0,1010.2,0,0,7,8,1,4,89
523,3,Entertainment/public assembly,9726,1970,3,1.7,6,-3.3,0,1029.2,0,0,6,7,1,3,3.87
168,2,Education,183460,2005,3,16.1,0,-8.3,0,1016.6,270,2.1,8,24,3,3,436.3
947,9,Education,91629,1970,3,12.8,2,5,0,1016.2,180,2.6,23,20,1,2,58
163,2,Education,72102,1970,3,7.2,4,2.2,0,1021.9,120,2.1,16,16,1,5,106.5
346,3,Entertainment/public assembly,17709,1970,3,13.3,6,-1.7,0,1014.9,300,10.8,15,15,5,6,35.11
1279,14,Office,64743,1970,3,11.7,0,5,0,1022.9,310,2.1,11,20,5,4,161.905
243,2,Parking,557217,2004,3,27.2,4,-2.2,0,1004.5,240,5.1,4,25,4,0,68.69
348,3,Public services,10577,1969,3,13.9,2,12.8,3,1000.9,170,6.2,10,10,1,6,21.25
383,3,Warehouse/storage,27318,1970,3,16.7,6,7.2,0,996,230,7.7,18,10,1,6,18.88
1371,15,Public services,50577,1956,3,2.2,0,-2.2,0,1025.4,320,2.1,8,20,4,2,57.1
909,9,Entertainment/public assembly,66121,1970,3,22.2,2,19.4,0,1004.8,180,3.1,4,9,3,2,124
563,3,Office,31346,1970,3,16.7,8,12.8,0,1018.3,170,3.6,21,9,5,0,20.43
1275,14,Office,114166,1970,3,15,2,1.7,0,1009.1,340,6.7,18,17,3,3,214.708
977,9,Office,8837,1970,3,17.2,0,1.7,0,1017.8,340,7.2,18,24,3,3,60
69,0,Parking,387638,2000,3,20.6,2,11.7,0,1007.3,260,5.1,23,15,1,4,0
1303,14,Healthcare,200000,1970,3,17.2,2,7.8,0,1009.6,30,3.1,16,22,5,6,588.19
183,2,Education,132518,1992,3,27.8,2,-5,0,1014.1,150,2.1,20,28,2,6,180.76
477,3,Public services,21600,1970,3,2.8,2,-5,0,1027,310,2.6,7,18,2,3,30.73
132,1,Lodging/residential,83108,1995,8,10.1,2,8.6,0,1007.9,310,3.6,3,19,5,3,38.3
1268,14,Office,43007,1970,3,12.8,0,8.9,0,1006.2,100,1.5,11,26,4,1,43.6341
683,5,Office,4650,1976,2,4,0,1,0,1016.4,280,4.1,1,28,1,3,1.4
130,1,Lodging/residential,62893,1960,16,9.9,2,8.2,0,1012.9,20,4.1,6,29,5,6,20.6
296,3,Public services,22000,1970,3,-5,2,-10.6,0,1026.6,340,3.1,8,22,1,4,56.75
552,3,Public services,20110,1936,3,-0.6,2,-6.1,0,1021.4,0,0,5,28,1,3,23.81
887,9,Lodging/residential,69754,1970,3,8.3,0,0.6,0,1026.7,40,1.5,2,5,1,1,40
38,0,Office,12769,2013,3,23.9,2,16.1,0,1019.1,70,8.2,16,16,4,5,0
741,5,Education,14025,1966,1,14,2,12,0,1016.4,170,3.1,11,21,5,5,2
659,5,Entertainment/public assembly,15306,1976,2,5,2,3,0,1016.4,300,7.7,0,4,3,4,11
1419,15,Lodging/residential,40629,1975,3,12.1,2,3.3,0,1016.4,180,3.6,15,8,5,6,12.55
16,0,Education,54644,1996,3,24.4,4,10,0,1010.7,240,5.1,21,16,2,1,0
885,9,Lodging/residential,40697,1970,3,25,0,4.4,0,1019.2,110,3.6,23,8,4,4,40
487,3,Education,66600,1959,3,-5.6,2,-17.8,0,1025.4,300,8.8,16,13,2,5,78.34
181,2,Education,148829,2014,3,14.4,6,0.6,0,1004.5,270,6.2,6,8,3,1,112.83
1127,13,Office,87131,1970,3,-14.4,2,-20.6,0,1030.8,130,2.1,22,19,1,1,137.52
82,0,Office,10743,1974,3,17.2,6,13.3,0,1019.9,0,0,12,4,4,0,0
159,2,Education,9788,1970,3,7.8,2,-5.6,0,1026.3,90,3.6,15,5,2,4,28.27
1315,14,Entertainment/public assembly,82789,1970,3,13.9,2,10,-1,1016.3,0,0,12,11,3,4,34.98
305,3,Office,8637,1970,3,20,2,3.3,0,1019.4,180,4.1,23,8,3,1,30.53
1341,15,Education,18342,1960,3,4.4,0,-4.4,0,1020.6,140,7.2,3,3,2,2,8.225
270,2,Office,29778,1970,3,27.2,2,-2.8,0,1012.7,140,3.6,19,4,3,4,22.91
1228,14,Office,162549,1970,3,11.1,2,8.9,0,1018.2,0,0,9,19,5,3,98.9117
794,7,Education,731945,1969,11,24.7,2,13.5,0,1014.5,290,4.6,19,25,5,2,4439.13
1135,13,Education,150393,1970,3,-0.6,2,-5,0,1024.8,310,2.1,5,22,2,0,263.722
658,5,Entertainment/public assembly,31075,1976,2,3,0,0,0,1016.4,300,5.7,20,15,1,4,6.9
1389,15,Entertainment/public assembly,17104,1953,3,12.1,2,3.3,0,1016.4,180,3.6,17,31,1,6,16.9
947,9,Education,91629,1970,3,18.9,0,1.7,0,1024.7,170,2.6,23,21,3,0,66
1202,13,Office,16805,1970,3,-14.4,2,-19.4,0,1027.5,330,1.5,8,11,2,3,198.004
419,3,Education,271300,1940,3,11.7,2,-4.4,0,1024.5,320,4.6,3,30,3,2,0.69
1067,12,Education,125701,1970,3,11.5,7,0.3,0,1007.9,200,14,16,25,3,4,266.51
151,1,Office,30495,1997,8,6.7,2,5.4,0,1029.6,30,3.1,23,15,3,1,27
550,3,Public services,16000,2014,3,11.7,2,6.7,0,1009.6,190,5.1,7,7,4,3,31.98
477,3,Public services,21600,1970,3,-4.4,2,-15,0,1015.9,300,6.2,9,11,2,3,30.98
334,3,Education,57100,1960,3,15.6,2,-0.6,0,1025.7,180,6.2,19,30,3,2,18.48
1221,13,Office,29062,1970,3,-16.7,0,-23.3,0,1038,310,5.7,4,13,2,5,0
553,3,Education,37800,1970,3,9.4,2,2.8,0,1025.4,210,6.7,15,7,3,0,68.58
113,1,Education,100481,1958,9,4.1,2,1.6,0,1002.3,160,3.1,21,11,2,3,373.125
801,7,Education,484376,1952,5,-13.8,2,-18.3,0,1010.6,280,5.7,23,18,1,0,4055.85
1103,13,Other,23903,1970,3,-0.6,2,-2.2,-1,1019.4,30,3.1,13,18,3,4,47.958
275,2,Office,70832,2014,3,23.9,4,-5.6,0,1003.7,270,4.6,0,29,4,4,113.48
1200,13,Entertainment/public assembly,545351,1970,3,-2.8,8,-7.2,0,1023.9,340,5.1,12,3,1,6,623.23
380,3,Education,95100,1927,3,23.3,6,13.3,0,1010.3,130,4.6,0,26,4,1,66
655,4,Education,222434,1964,11,14.4,2,7.2,0,1009.6,280,10.8,16,20,5,4,167.093
396,3,Public services,16768,1980,3,10.6,6,0.6,0,1020.8,0,0,18,22,2,0,28.79
955,9,Education,198488,1970,3,21.1,2,17.2,0,1012.8,180,2.1,7,8,5,6,989
352,3,Education,144900,1970,3,19.4,2,-4.4,0,1025.3,180,1.5,18,20,4,2,198.21
747,6,Education,30531,1970,3,13.9,2,11.7,-1,1023.8,0,0,13,10,5,1,43.6
86,0,Education,10932,1986,3,8.9,2,-1.1,0,1025.5,350,7.7,14,5,2,4,0
559,3,Education,48994,2015,3,7.8,2,-1.1,0,1026.5,120,3.1,23,2,2,1,27.18
339,3,Education,71100,1970,3,15.6,2,5.6,0,995.8,230,9.8,19,10,1,6,14.22
512,3,Lodging/residential,5000,2010,3,-2.2,2,-10.6,0,1016.2,200,3.1,13,14,1,3,5.28
630,4,Education,93420,1948,5,15.6,2,12.2,8,1000.1,190,10.8,3,18,2,3,43.5
1137,13,Office,27452,1970,3,-12.8,2,-15.6,-1,1016.7,330,7.7,11,9,1,5,17
1262,14,Office,65000,1970,3,16.7,2,2.8,0,1018.7,230,8.8,18,11,4,0,160.07
1231,14,Education,13220,1970,3,5,0,-5,0,1018.6,300,4.1,17,27,1,2,27
1331,15,Education,171008,1930,3,-7.2,2,-15,0,1016.4,300,8.2,16,13,1,2,351.825
708,5,Education,102429,1945,4,7,0,5,0,1016.4,280,5.1,19,31,3,3,18.1
600,4,Education,44182,1917,5,21.1,2,6.1,0,1024.3,20,3.1,20,7,2,6,70
505,3,Warehouse/storage,51622,1975,3,6.7,2,-1.1,0,1015.6,170,4.6,16,31,1,6,113.73
319,3,Public services,13100,1929,3,5,0,-4.4,0,1019.5,230,2.1,3,28,2,6,17
149,1,Office,81881,1960,8,14.8,2,13.1,0,1005.8,210,4.6,21,21,5,5,116
322,3,Education,37083,1908,3,15,2,9.4,0,1020.5,350,2.6,13,19,5,3,22.54
508,3,Other,112283,1970,3,16.1,2,0,0,1023.4,170,5.1,2,21,4,3,7.11
42,0,Other,226506,1968,3,22.8,2,21.7,0,1019.6,120,3.1,10,27,3,6,0
1250,14,Education,232139,1970,3,6.7,2,5,-1,999,290,2.6,15,16,1,5,632.071
89,0,Retail,161755,1996,3,25.6,2,17.2,0,1016.3,240,2.6,17,25,3,4,0
731,5,Education,29149,1919,2,12,2,11,0,1016.4,70,4.6,6,28,5,5,5.5
1362,15,Education,113988,1923,3,-1,2,-1,0,1016.4,330,2.6,2,1,1,4,71.75
428,3,Entertainment/public assembly,1396,1970,3,6.1,2,0.6,0,1026.6,170,1.5,16,6,3,6,3.69
1022,10,Education,84346,1970,2,-7.2,0,-13.3,0,1030.4,300,3.1,22,2,1,5,82.13
813,8,Public services,5630,1970,1,22.2,4,20.6,0,1016.4,0,0,9,20,5,4,14.0417
1284,14,Education,442438,1970,3,18.3,0,5.6,0,1022.1,210,2.6,16,17,5,1,1887.23
1208,13,Healthcare,121585,1970,3,-6.1,0,-18.9,0,1021.1,310,2.6,1,2,3,2,204.243
150,1,Office,65657,1955,8,12.1,2,1.3,0,1017.5,0,0,13,22,3,1,536.8
773,6,Lodging/residential,93313,1970,3,21.1,2,12.2,0,1013.9,0,0,20,23,5,0,63.2833
57,0,Lodging/residential,65359,2013,3,8.3,2,3.3,0,1010.8,290,7.2,14,23,1,5,0
40,0,Entertainment/public assembly,26944,2001,3,31.1,4,17.8,0,1012.8,200,2.1,21,14,5,5,0
1177,13,Office,20444,1970,3,6.1,2,-7.8,0,1014.1,200,4.6,17,25,3,4,40.133
121,1,Education,150318,1906,9,8.7,2,4.6,0,1023,350,2.1,18,10,3,3,596
41,0,Office,93860,1968,3,20.6,2,20,0,1012.2,250,3.1,13,10,1,6,0
1289,14,Education,194441,1970,3,7.8,0,-8.3,0,1022.4,260,3.6,15,22,3,1,818.385
841,8,Office,5680,1970,1,26.1,2,16.7,0,1017.9,110,3.6,23,12,3,5,6.6667
785,6,Education,250000,1970,3,10,0,2.2,0,1002.4,180,3.1,1,8,4,4,938.908
1093,13,Office,47578,1970,3,16.7,2,15,0,1011.1,270,3.6,11,29,5,6,11.184
409,3,Education,38500,2016,3,-5,2,-20,0,1025.6,300,10.3,19,13,2,5,214.46
1088,13,Education,287594,1970,3,25.6,0,11.7,0,1008.8,250,5.1,18,26,5,3,4793
993,9,Education,428647,1970,3,25.6,2,23.9,0,1012.7,180,2.6,11,26,5,3,1451
125,1,Education,16802,1995,6,15.4,0,3.8,0,1027,190,4.6,11,4,5,2,186.4
1417,15,Lodging/residential,40451,1975,3,-1,2,-3,0,1016.4,240,3.1,13,1,1,4,91.875
484,3,Public services,18000,1970,3,10.6,8,9.4,-1,1021.1,100,2.6,0,28,3,0,49.33
1167,13,Office,52748,1970,3,6.7,2,-2.8,0,1018.6,130,4.1,10,13,4,2,193.555
1297,14,Office,21469,1970,3,7.2,0,0.6,0,999.5,260,3.1,7,8,4,4,39.3818
300,3,Education,62800,2014,3,-2.2,2,-10.6,0,1016.3,200,2.6,2,13,2,5,125.07
416,3,Public services,7079,1970,3,-3.3,4,-5,0,1017.4,190,1.5,13,28,1,3,7.18
1240,14,Public services,73277,1970,3,10.6,2,9.4,0,1011.8,340,1.5,10,23,5,0,168
386,3,Entertainment/public assembly,17262,2003,3,5.6,8,4.4,-1,1020.6,50,3.1,0,9,1,5,44.8
306,3,Education,51500,1931,3,-5.6,0,-17.2,0,1027.5,270,2.6,5,12,2,4,92.74
447,3,Public services,21472,2011,3,10.6,0,3.9,0,1013.5,190,4.1,2,21,2,6,29.29
550,3,Public services,16000,2014,3,-6.1,6,-20,0,1025.5,290,8.2,18,13,2,5,86.28
689,5,Office,11442,1976,1,12,2,5,0,1016.4,90,5.7,13,25,5,2,21.05
1435,15,Education,9552,1961,3,24.4,2,7.8,0,1014.6,290,6.2,18,24,5,1,7.25
862,8,Other,27640,1970,1,17.8,4,-2.2,0,1021.8,360,4.1,18,12,1,1,16.83
1266,14,Public services,13469,1970,3,3.9,2,-1.1,0,998.3,260,7.7,0,26,2,4,48
623,4,Education,49388,1931,6,13.3,2,8.9,0,1021,280,4.1,11,23,4,5,20
1273,14,Office,104089,1970,3,15.6,2,13.9,17,1016.4,230,6.2,4,25,2,3,203
122,1,Education,83043,1991,6,3.4,2,-1.3,0,1008,50,3.6,6,27,2,5,244.7
59,0,Entertainment/public assembly,81337,2005,3,18.3,0,10.6,0,1019.1,290,4.1,6,5,4,1,0
719,5,Education,28363,1919,2,8,2,6,0,1016.4,300,5.1,5,25,4,0,5.1
322,3,Education,37083,1908,3,17.2,2,16.1,-1,1009.7,340,2.6,7,3,5,1,28.47
1233,14,Education,43143,1970,3,0.6,0,-5,0,1022.6,270,1.5,4,18,2,3,0
242,2,Parking,157113,1987,3,22.2,0,-5.6,0,1021.9,60,7.2,17,9,2,1,5.51
862,8,Other,27640,1970,1,22.2,0,3.9,0,1022,350,6.7,17,6,3,6,23.8154
286,2,Lodging/residential,32841,1935,3,22.2,2,1.7,0,1005.9,0,0,11,17,5,1,22.86
1396,15,Lodging/residential,96336,1913,3,-8.9,2,-12.8,-1,1020.6,300,10.8,18,19,1,1,13.825
1332,15,Education,47398,1912,3,12.1,2,3.3,0,1016.4,180,3.6,6,25,5,2,108.975
503,3,Other,10762,1970,3,12.2,2,10.6,3,1012.9,80,4.6,14,27,4,2,12.46
375,3,Office,850354,1989,3,10,2,-4.4,0,1009.2,290,8.2,19,9,4,5,1773.01
236,2,Entertainment/public assembly,144086,1989,3,13.3,2,12.2,-1,1011.1,140,4.6,5,6,1,2,44.52
316,3,Public services,78550,1970,3,11.1,8,10,0,1020.2,70,2.6,6,30,4,5,16.77
983,9,Entertainment/public assembly,122122,1970,3,17.2,0,13.9,0,1007.8,0,0,7,28,4,3,324
439,3,Office,62205,1970,3,-0.6,4,-5,0,1016.8,180,2.1,15,28,1,3,113.52
128,1,Lodging/residential,102774,1956,7,12.1,2,3.3,0,1016.4,180,3.6,12,18,2,3,99.2
1298,14,Education,171084,1970,3,22.8,2,20,0,1015.6,180,1.5,14,30,5,0,463.586
630,4,Education,93420,1948,5,16.1,2,10.6,0,1019.5,300,3.6,21,21,1,3,50.75
1317,14,Entertainment/public assembly,180806,1970,3,11.1,2,5.6,3,996.9,230,3.6,1,8,4,4,490.938
389,3,Education,57165,2014,3,14.4,2,13.3,53,1021.2,40,3.6,20,11,5,2,56.48
612,4,Education,77055,1917,4,16.1,2,7.8,0,1017,270,5.1,20,30,3,2,94.259
1303,14,Healthcare,200000,1970,3,1.7,2,-6.1,0,1007.9,50,3.6,19,17,1,6,590.476
344,3,Education,77500,1942,3,-0.6,2,-6.1,0,1021.4,0,0,5,28,1,3,174.65
1075,13,Office,72709,1970,3,0,2,-4.4,-1,1016.2,310,9.3,16,8,4,4,39.311
195,2,Office,9703,1940,3,13.9,0,0.6,0,1016.3,100,2.6,12,13,2,5,4.46
470,3,Public services,24618,1970,3,16.7,4,-0.6,0,1023,160,4.1,1,21,4,3,22.89
54,0,Education,7867,2011,3,27.8,2,21.7,0,1019.7,130,4.1,16,26,3,5,0
547,3,Healthcare,23903,1970,3,16.7,8,16.1,5,1008.9,30,1.5,9,3,5,1,45.71
386,3,Entertainment/public assembly,17262,2003,3,6.7,2,5,23,1002.7,20,4.6,1,16,1,5,41.29
1217,13,Education,73044,1970,3,0.6,2,-2.8,0,1012.2,30,5.7,6,23,3,2,73.322
524,3,Public services,134114,1970,3,19.4,2,6.7,0,1015.2,160,5.1,16,24,3,3,107.59
843,8,Entertainment/public assembly,5380,1970,1,29.4,2,13.3,0,1014.3,280,6.2,23,15,3,1,5.9167
187,2,Education,44203,1950,3,23.3,4,2.8,0,1012.1,230,3.6,2,15,3,1,6.9
1294,14,Office,15649,1970,3,15,2,1.7,0,1016.8,70,3.1,21,13,3,6,25.7384
729,5,Education,17190,1919,2,6,2,2,0,1016.4,10,5.1,10,16,4,5,4.4
718,5,Education,25866,1919,2,14,2,10,0,1016.4,260,5.7,14,18,5,2,15.9
707,5,Education,11270,1976,1,9,2,8,0,1016.4,150,6.7,13,9,1,5,7
1062,12,Education,65843,1970,3,8.2,7,2.1,0,1009.3,270,6,14,8,3,1,46.1375
194,2,Office,155682,1970,3,36.1,0,-8.9,0,1006.5,210,7.7,0,30,5,0,76.26
886,9,Education,69799,1970,3,17.8,0,11.1,0,1021.1,150,4.1,5,6,3,6,176
1207,13,Healthcare,74443,1970,3,11.7,2,8.9,10,1023.4,10,5.1,5,19,4,1,167.117
455,3,Healthcare,29192,2014,3,-5,9,-6.7,13,1020.3,50,5.7,22,22,1,4,15.8
512,3,Lodging/residential,5000,2010,3,3.3,2,-10.6,0,1019.4,300,8.8,22,26,2,4,9.32
599,4,Education,25996,1954,4,15,2,8.3,0,1022.6,330,2.6,16,23,4,5,73.8
1090,13,Office,305047,1970,3,16.7,2,6.7,0,1020,140,2.1,15,19,5,3,821.888
1225,14,Office,122746,1970,3,-4.4,0,-13.9,0,1024.3,180,3.1,6,22,1,4,166.114
404,3,Public services,5783,1970,3,27.2,2,12.2,0,1006.6,240,7.2,17,26,4,1,188.97
1151,13,Office,267536,1970,3,-7.2,2,-10.6,0,1022.8,270,4.1,4,1,1,4,215.166
1326,15,Office,46981,1962,3,-5,2,-10.6,-1,1007.2,260,9.8,8,11,1,0,193.85
762,6,Education,53651,1970,3,5,2,3.3,0,1017,50,3.6,4,24,2,2,119.933
590,4,Education,8516,1920,2,13.3,2,9.4,0,1017.5,300,5.7,5,3,5,1,0
337,3,Entertainment/public assembly,22334,1977,3,5,6,1.7,0,1019.6,360,4.6,12,22,2,0,104.07
269,2,Entertainment/public assembly,809530,1958,3,25.6,4,3.9,0,1009.3,180,1.5,0,2,5,0,171.88
500,3,Education,99975,1968,3,6.1,2,4.4,0,1020.8,10,1.5,2,9,1,5,239.01
432,3,Public services,103200,1970,3,-6.1,6,-20,0,1025.5,290,8.2,18,13,2,5,244.59
866,8,Public services,10174,1970,1,15.6,2,12.8,0,1019.5,190,1.5,5,22,2,0,20
675,5,Manufacturing/industrial,3853,1976,1,10,2,10,0,1016.4,260,7.7,12,4,2,3,51.4
167,2,Lodging/residential,86323,1956,3,29.4,4,0.6,0,1011,230,2.1,4,12,5,3,62.35
347,3,Education,75900,1974,3,3.9,6,-2.8,0,1026.4,180,3.1,0,7,2,6,99.94
377,3,Public services,12506,1970,3,13.3,2,9.4,0,1004,40,3.6,19,5,5,3,8.24
143,1,Office,40085,1970,4,7.5,2,5.5,0,1029.2,40,3.6,7,16,3,2,49.4744
1040,12,Office,126960,1970,3,6.8,4,2.2,0,1008.6,330,7,15,5,3,5,373.99
626,4,Public services,130581,1970,5,13.9,4,10,0,1021.2,290,4.1,7,4,4,0,113.75
96,0,Lodging/residential,200933,2006,3,21.1,2,14.4,-1,1015.6,130,5.1,23,15,2,0,35.8344
741,5,Education,14025,1966,1,11,0,9,0,1016.4,320,3.6,3,31,5,1,2.4
1286,14,Healthcare,205472,1970,3,26.7,2,10.6,0,1011.2,220,4.1,21,24,5,1,427.35
1307,14,Lodging/residential,66013,1970,3,-7.8,2,-21.7,0,1021.6,290,6.7,21,13,2,5,93.8462
727,5,Education,139113,1976,3,9,2,8,0,1016.4,60,2.6,10,11,4,0,209.6
493,3,Education,283000,2014,3,-2.2,2,-13.9,0,1018.5,110,1.5,4,14,1,3,288.36
1142,13,Office,103718,1970,3,21.7,2,7.2,0,1011.7,140,4.1,23,23,4,5,41
1390,15,Entertainment/public assembly,93608,1951,3,12.1,2,3.3,0,1016.4,180,3.6,6,2,1,5,63.075
728,5,Education,30300,1966,2,4,2,2,0,1016.4,320,2.1,23,10,3,3,5.4
332,3,Education,90400,1970,3,11.7,4,-3.9,0,1016,350,5.7,6,19,3,5,333.6
787,6,Lodging/residential,278795,1970,3,-6.1,0,-17.8,0,1026.5,180,3.1,3,12,2,4,185.75
1100,13,Lodging/residential,174924,1970,3,18.9,2,15,0,1007.9,180,2.1,23,28,5,5,271
804,8,Office,175618,1970,1,26.7,2,17.8,0,1020.8,100,6.2,22,11,3,4,435.542
146,1,Office,31614,1956,8,7.8,0,3,0,1011.1,240,4.1,23,5,4,1,16.4
726,5,Education,120566,1945,2,2,0,0,0,1016.4,310,2.1,2,21,3,0,29.7
1004,10,Education,74886,1970,2,15.6,0,3.3,-1,1017.2,150,3.1,1,5,4,1,462
706,5,Education,27685,1919,2,8,2,2,0,1016.4,340,12.4,13,9,3,2,21.915
228,2,Lodging/residential,49108,1951,3,33.9,4,0.6,0,1010,280,4.6,1,12,5,3,29.8
1097,13,Office,157545,1970,3,0.6,2,-1.1,-1,1013.1,80,3.1,4,8,1,4,130.611
183,2,Education,132518,1992,3,25,0,1.1,0,1011.3,130,1.5,9,12,5,3,258.65
84,0,Office,4038,1986,3,23.9,2,20,0,1018.2,310,3.1,15,28,3,0,0
243,2,Parking,557217,2004,3,11.1,2,-3.3,0,1022.7,130,3.6,16,28,1,3,53.85
86,0,Education,10932,1986,3,22.8,4,21.7,0,1014.3,230,3.1,12,3,5,1,0
130,1,Lodging/residential,62893,1960,16,5.9,2,5.6,0,1030.9,240,2.1,9,23,1,5,26
866,8,Public services,10174,1970,1,10,4,7.2,0,1021.9,350,3.1,12,6,2,5,30
185,2,Education,84300,1970,3,15.6,0,2.2,0,1018.6,130,1.5,9,12,2,4,121.76
1377,15,Education,74599,1984,3,10.6,2,9.4,3,1009.2,90,2.1,5,7,5,5,116.55
6,0,Lodging/residential,27926,1981,3,23.9,4,14.4,0,1017.9,160,5.1,16,22,2,0,0
1113,13,Office,33401,1970,3,4.4,2,-7.8,0,1027.3,320,5.1,17,20,3,6,0
1174,13,Other,27648,1970,3,-20,0,-22.8,0,1019.8,0,0,8,13,1,2,27.953
1321,14,Entertainment/public assembly,370024,1970,3,-1.7,2,-3.3,-1,1016.4,40,3.1,10,4,3,4,299
396,3,Public services,16768,1980,3,-1.1,0,-10.6,0,1035.2,70,1.5,7,19,2,4,55.18
517,3,Lodging/residential,2210,1970,3,9.4,8,-0.6,0,1024.2,190,8.2,6,11,4,0,2.48
848,8,Office,8552,1970,1,13.9,4,11.1,0,1028.7,350,2.6,13,19,2,4,0
1405,15,Lodging/residential,142901,2007,3,12.8,0,0,0,1028.2,360,1.5,1,18,4,0,213.2
1384,15,Education,56969,1967,3,9.4,4,7.8,0,1008.1,180,3.1,2,4,2,3,1.025
804,8,Office,175618,1970,1,23.9,0,20,0,1017.9,120,4.1,3,2,5,0,368.792
1206,13,Office,99946,1970,3,19.4,4,15,0,1008.6,210,3.6,10,24,5,1,127.784
1300,14,Healthcare,25609,1970,3,0.6,0,-8.9,0,1010.1,320,5.1,13,26,2,4,60.9072
1265,14,Food sales and service,35605,1970,3,9.4,2,8.3,5,1008,60,3.1,10,4,5,2,101.237
1143,13,Office,96612,1970,3,7.8,8,5.6,30,1014.9,120,3.6,6,30,3,2,59
806,8,Other,28693,1970,2,28.9,6,15.6,0,1015.2,190,3.6,18,17,3,3,9.4583
261,2,Education,89770,1970,3,25.6,2,-7.2,0,1020,70,6.2,20,8,2,0,124.23
1049,12,Education,94399,1970,3,12.1,6,9.9,0,991.3,210,12,7,27,1,2,79.535
990,9,Office,82939,1970,3,18.9,0,2.2,0,1027.4,180,3.1,20,21,3,0,105
1364,15,Utility,74922,1940,3,16.7,0,-0.6,0,1022.6,330,2.1,21,10,5,1,38.35
1137,13,Office,27452,1970,3,-4.4,2,-5.6,0,1011.6,190,2.6,8,24,1,6,10
1309,14,Lodging/residential,58041,1970,3,-1.1,2,-5,-1,1021.2,140,1.5,5,4,3,4,77.74
837,8,Public services,33246,1970,1,27.2,4,13.3,0,1019.7,100,7.7,23,24,5,1,2.5
893,9,Education,47191,1970,3,21.7,2,18.9,-1,1014.8,110,2.1,1,16,5,0,23
290,2,Office,51732,1966,3,25,0,3.9,0,1010.6,250,2.1,7,11,5,2,99.83
1009,10,Education,21892,1970,2,11.7,2,5.6,0,1011.6,160,3.6,14,27,5,4,38.37
978,9,Education,258491,1970,3,20.6,0,3.9,0,1019,170,1.5,1,4,4,0,149
731,5,Education,29149,1919,2,16,0,11,0,1016.4,70,6.7,7,9,5,0,4.9
1128,13,Office,58703,1970,3,11.1,2,8.3,0,1023.2,50,4.1,13,19,4,1,104.484
1059,12,Entertainment/public assembly,116186,1970,3,6,8,1.9,0,1020,230,2,6,22,3,1,341.415
1081,13,Manufacturing/industrial,11470,1970,3,2.8,2,-6.1,0,1010.9,310,7.2,15,1,4,4,17.616
55,0,Office,16726,2011,3,12.8,0,10.6,0,1019.7,340,3.1,9,6,3,6,0
391,3,Education,87107,1970,3,16.7,2,1.1,0,1028.9,110,3.6,22,15,4,4,60.46
935,9,Office,16135,1970,3,10,0,0,0,1028.9,60,1.5,2,7,2,6,20
895,9,Education,55087,1970,3,25.6,2,19.4,0,1012.9,180,2.6,2,18,5,2,26
686,5,Office,12206,1976,2,3,0,-3,0,1016.4,10,3.6,18,14,2,6,1.2
811,8,Public services,4848,1970,1,19.4,2,18.3,0,1015.3,0,0,8,14,4,3,8.3333
1031,11,Education,93206,1970,3,2,2,1.8,0,1014.7,170,1,9,3,5,1,293
433,3,Entertainment/public assembly,23055,1970,3,12.8,8,12.2,-1,999.2,180,6.2,12,10,1,6,38.06
60,0,Education,81576,1997,3,22.8,2,20,0,1011.8,190,3.6,11,2,4,5,0
742,5,Entertainment/public assembly,31829,1976,2,6,2,0,0,1016.4,300,4.1,16,25,2,3,38.4
980,9,Entertainment/public assembly,34819,1970,3,28.3,0,20.6,0,1016.7,170,2.6,18,29,5,6,13
533,3,Lodging/residential,11900,1970,3,-3.9,2,-5.6,10,1016.4,150,1.5,16,15,2,0,73.77
987,9,Education,166395,1970,3,18.3,2,16.1,0,1010.5,150,3.6,12,7,3,0,404
10,0,Entertainment/public assembly,370773,1991,3,23.9,6,15,0,1011.2,290,7.7,0,21,3,0,0
1149,13,Office,293990,1970,3,5,2,-1.7,0,1016.3,330,4.6,23,20,2,5,382.434
422,3,Public services,8726,1970,3,13.3,2,1.7,0,1013.7,310,7.7,4,29,3,1,8.85
